id,cliente,genero,edad
800426,Lori Baker,Female,36
712440,Doris Harvey,Female,79
109184,Patricia Walker,Female,82
290246,Jesse Bowman,Male,31
706050,Judith Castillo,Female,47
1123245,Samuel Fields,Male,54
672217,Jonathan Gomez,Male,47
1360837,Patricia Wood,Female,82
615132,Harry Lynch,Male,58
821982,Joyce Wheeler,Female,50
154559,Eugene Kennedy,Male,65
744118,Donna Fernandez,Female,47
482401,Maria Johnson,Female,54
666163,Shirley Hayes,Female,81
72373,Bobby Mitchell,Male,35
600337,Billy Harris,Male,28
1046837,Eugene Alvarez,Male,67
831854,Doris Greene,Female,50
145261,Paula Bowman,Female,71
127452,Johnny Butler,Male,45
180648,Elizabeth Lane,Female,36
429169,Helen King,Female,38
423185,Gregory James,Male,51
197491,Frances Lawson,Female,49
532641,Eugene Knight,Male,47
241356,Rachel Montgomery,Female,60
1130351,Alice Kim,Female,64
271486,Annie Lewis,Female,69
360552,Jonathan Banks,Male,63
828219,Barbara Miller,Female,67
939279,Elizabeth Bowman,Female,50
720561,Dennis Rodriguez,Male,32
213330,Douglas Walker,Male,35
322310,Todd Sims,Male,76
37972,Edward Henry,Male,46
902303,Bonnie Frazier,Female,68
778118,Irene Burke,Female,75
59209,Joshua Pierce,Male,39
519346,Ashley Taylor,Female,50
374700,Andrew Armstrong,Male,41
94182,Susan Patterson,Female,51
1146169,Michael Black,Male,40
162313,Betty Williams,Female,79
688825,Michelle Robinson,Female,45
1293141,Anthony Rodriguez,Male,45
563104,Linda Morrison,Female,70
678935,Katherine Evans,Female,58
498856,Earl Hernandez,Male,79
399094,Judith Watson,Female,48
1352723,Kathryn Young,Female,44
480198,Irene Hunter,Female,29
1245726,Douglas Mason,Male,64
106381,Sharon Clark,Female,69
567340,Julia Watson,Female,47
175940,Christine Murray,Female,66
969845,Betty Price,Female,75
458069,Angela Armstrong,Female,62
88183,Elizabeth Austin,Female,35
42261,Wayne Diaz,Male,74
1407110,John Franklin,Male,52
792479,Charles Bailey,Male,28
622534,Sara Payne,Female,55
346862,Ronald Martin,Male,30
483316,Justin Mccoy,Male,67
807462,Anthony Jacobs,Male,26
993282,Cheryl Mills,Female,57
887007,Roger Fuller,Male,59
930694,Harry Howell,Male,80
533484,Billy Henry,Male,49
113314,Christine Fields,Female,52
1056162,Stephen Richards,Male,31
1343903,Mildred Hudson,Female,76
179362,Wanda Ortiz,Female,85
621720,Benjamin Gray,Male,35
542156,Catherine Riley,Female,70
904736,Earl Frazier,Male,41
973243,Norma Mccoy,Female,66
173019,Lillian King,Female,60
1231186,Clarence Cruz,Male,51
300421,Jacqueline Ross,Female,54
768875,Jesse Fields,Male,75
550370,Walter Marshall,Male,65
1269725,Tammy Sims,Female,46
911377,Justin Pierce,Male,26
803016,Kathryn Rose,Female,80
969655,Antonio Cruz,Male,75
688645,Alan Ellis,Male,62
175709,Joe Gilbert,Male,82
767178,Victor Sanders,Male,29
634183,Ryan Chapman,Male,56
412091,Diana Powell,Female,37
1095124,Lawrence Ellis,Male,72
355934,Julie Barnes,Female,76
610819,Douglas Willis,Male,76
1254379,Edward Lane,Male,56
1183536,Eric Myers,Male,74
1044986,Laura Williams,Female,70
137285,Douglas Warren,Male,61
745007,Lawrence Jackson,Male,30
34705,Rebecca Clark,Female,27
864696,Jessica Lane,Female,73
725007,Virginia Taylor,Female,75
512281,Thomas Hart,Male,40
900715,Emily Jacobs,Female,52
1126793,Juan Mcdonald,Male,57
731376,Marilyn Alexander,Female,45
843284,Joshua Riley,Male,56
681231,Donna Sims,Female,36
918585,Beverly Taylor,Female,77
1153564,Rebecca Lawrence,Female,76
1176924,Howard Romero,Male,54
450966,Eugene Long,Male,67
795423,Jack Meyer,Male,57
500130,Janet Bell,Female,29
163156,Walter Gonzales,Male,44
1286525,Teresa Gonzales,Female,36
685665,Roy Boyd,Male,38
414307,Jean Hart,Female,66
1254278,Andrew Wright,Male,78
883093,Jesse Mason,Male,75
264044,Anthony Garcia,Male,30
693975,Jeremy Butler,Male,31
250146,Karen Lawson,Female,48
1040266,Daniel Peterson,Male,53
800138,Janet Rose,Female,26
242654,Joan Martin,Female,50
346435,Jonathan Vasquez,Male,49
1102311,Willie Coleman,Male,60
202835,Karen Frazier,Female,52
888469,Samuel Alexander,Male,68
794751,Martin Cruz,Male,50
780392,Joyce Hamilton,Female,38
516563,Thomas Hunter,Male,37
15852,Jonathan Long,Male,63
1136709,Andrew Andrews,Male,55
1367706,Willie Hunter,Male,57
302094,Eric Powell,Male,81
734226,Louis Watkins,Male,78
1084018,Barbara Mitchell,Female,62
246796,Kenneth Castillo,Male,64
105552,Jonathan Miller,Male,74
1269810,Phillip Jordan,Male,40
1192580,Ruby Jordan,Female,68
264810,Jean Little,Female,79
460170,Brandon Powell,Male,34
710895,Patrick Morrison,Male,57
344293,Marilyn Murphy,Female,42
543762,Terry Payne,Male,39
926397,Bobby Jones,Male,38
407086,Amanda Hernandez,Female,68
257462,Bruce Burton,Male,25
1112013,Amy Armstrong,Female,48
1318049,Nicholas Henry,Male,63
845909,Keith Crawford,Male,67
400794,Sharon Lawson,Female,61
802702,Teresa Bishop,Female,74
86005,Virginia Freeman,Female,71
110606,Janet Nichols,Female,53
209395,Roger Olson,Male,68
821436,Frances Harris,Female,80
107007,Angela Olson,Female,76
1149521,Louise Bailey,Female,59
881061,Carl Payne,Male,35
443006,Todd Banks,Male,30
1044842,Rachel Hawkins,Female,85
1289841,Steven Griffin,Male,43
1102467,Roger Fowler,Male,61
204328,Bonnie Chavez,Female,65
689266,Karen Chavez,Female,64
1009686,Eugene Welch,Male,59
884674,Donald Turner,Male,77
1088211,Diane Baker,Female,37
1103783,Brian Adams,Male,79
609294,Ashley George,Female,26
341179,Catherine Carr,Female,28
863203,Randy Bradley,Male,44
450098,Billy Meyer,Male,78
579349,Melissa Wood,Female,36
1092403,Lisa Hughes,Female,54
1307375,Judith Taylor,Female,27
256821,Justin Chavez,Male,73
432335,Harry Henry,Male,66
775821,Gerald Palmer,Male,27
156674,Jason Larson,Male,29
954541,Phyllis Owens,Female,32
1337038,Larry Hicks,Male,27
219932,Paul Butler,Male,65
1041389,Martin Reid,Male,76
1038646,Joe Turner,Male,80
588708,Janet Mason,Female,61
750808,Mildred Dunn,Female,40
312233,Irene Howell,Female,76
1271092,Betty Gutierrez,Female,64
940445,Shirley Gonzalez,Female,58
17028,Louis Stevens,Male,77
735322,Janice Morrison,Female,47
859964,Julie Harper,Female,33
686262,Aaron James,Male,52
777942,Alice Wood,Female,62
964767,Robert Brooks,Male,75
1382778,Patrick Burke,Male,67
702866,Justin Kennedy,Male,66
754666,Ruth Parker,Female,38
592330,Lawrence Roberts,Male,66
698958,Jane Myers,Female,79
771722,Barbara Knight,Female,62
851095,Ernest Duncan,Male,34
323896,Tina Garza,Female,82
837657,Randy Flores,Male,49
901963,Steve Martinez,Male,35
488020,Kathy Myers,Female,84
1267084,Christina Bradley,Female,48
336149,Bruce Coleman,Male,49
1175782,Cheryl Wright,Female,69
19206,Kelly Wright,Female,71
1104456,Angela Edwards,Female,33
791551,Diana Pierce,Female,80
1255688,Gary King,Male,49
862608,Adam Williamson,Male,26
578528,Maria Hunter,Female,80
828218,Shirley Price,Female,80
1243262,Jesse Gray,Male,80
647987,William Baker,Male,44
1365706,Patrick Dean,Male,84
1005153,Benjamin Welch,Male,59
1069361,Doris Watson,Female,66
673950,Shawn Weaver,Male,44
1115616,Clarence Lawson,Male,74
86049,Victor Ferguson,Male,74
334686,Michelle Berry,Female,74
700066,Frank Castillo,Male,75
356571,Justin Brown,Male,54
292706,Willie Duncan,Male,52
43643,Richard Shaw,Male,36
129198,Louis James,Male,42
625091,Laura Adams,Female,54
792208,Craig Sullivan,Male,36
827184,Charles Rose,Male,26
63140,Maria Fields,Female,26
463366,Dennis Carter,Male,57
122598,Sara Fowler,Female,64
781583,Terry Hudson,Male,63
964404,Teresa Chapman,Female,27
1183770,Lisa Harper,Female,85
616066,Donald Anderson,Male,45
817080,Aaron Diaz,Male,72
1364130,Ruby Carpenter,Female,48
65737,Charles Washington,Male,78
450702,Kevin Carroll,Male,50
826958,Steven Dunn,Male,57
1079932,Paula Hunter,Female,74
515719,Karen Hayes,Female,27
1146520,Samuel Kim,Male,64
1398624,Gregory Wagner,Male,62
624006,Johnny Hughes,Male,63
699342,Richard Rogers,Male,50
1340866,William Daniels,Male,36
209453,Robert Wilson,Male,75
422169,Shawn Olson,Male,61
753438,Richard Jackson,Male,83
1404086,Terry Nguyen,Male,73
1219276,Theresa Hicks,Female,34
863183,Frank Moore,Male,81
550243,Edward Carpenter,Male,39
181727,Helen Cook,Female,30
1126439,Jason Fuller,Male,43
261643,Victor Hughes,Male,63
784049,Betty Smith,Female,52
1064813,Frank Thompson,Male,84
1336078,Emily Bryant,Female,79
1315056,Andrea Greene,Female,82
100852,Carolyn Johnson,Female,78
263746,Louise Sullivan,Female,81
686940,Bobby Holmes,Male,46
112578,Albert Cooper,Male,35
1018616,Philip Ferguson,Male,33
520459,Chris Price,Male,65
1070060,Carl Cook,Male,38
17857,Randy Harrison,Male,41
432345,Diana Lee,Female,84
167101,Jean Gonzales,Female,65
242567,Jeremy Howell,Male,33
832527,Alan Crawford,Male,29
176939,Jeremy Phillips,Male,42
683086,Diana Morgan,Female,84
614943,Annie Gray,Female,79
114915,Sarah Garrett,Female,81
381045,Jean Cole,Female,47
198045,Norma Murray,Female,47
359448,Jeffrey Phillips,Male,66
1204368,Phillip Nguyen,Male,27
6468,Bonnie Lawson,Female,66
502170,Lisa Jacobs,Female,25
947609,Kelly King,Female,61
346366,Stephen Simmons,Male,34
144849,Margaret Knight,Female,61
836186,Louise Hill,Female,33
938411,Justin Anderson,Male,50
802379,Brandon Fowler,Male,84
1210136,Elizabeth Arnold,Female,28
266892,Ann Morris,Female,55
555329,Susan Cooper,Female,27
1169689,Daniel Woods,Male,46
1255966,Jerry Murray,Male,38
1071121,Arthur Henry,Male,78
642130,Donald Stewart,Male,57
218274,Patricia Ward,Female,81
1243437,Sharon Roberts,Female,63
1331702,Debra Cole,Female,69
802043,Henry Turner,Male,50
901880,Peter Frazier,Male,35
793091,Jane Palmer,Female,85
1245733,Ann Morrison,Female,27
1396374,Alan Matthews,Male,70
115257,Deborah Hamilton,Female,40
539833,Catherine Sanchez,Female,49
98492,Amanda Vasquez,Female,49
988441,Jessica Berry,Female,52
598404,Sharon Grant,Female,48
1340231,Ronald Green,Male,47
646402,Jonathan Hill,Male,72
400991,Lois Rogers,Female,60
1197194,George Green,Male,43
602886,Nicholas Harper,Male,42
204276,Debra Lewis,Female,37
1313638,Rose White,Female,31
1277990,Theresa Lawson,Female,71
1094034,Jacqueline Cox,Female,26
937709,Jason Morris,Male,38
808303,Keith Stevens,Male,81
980166,Sara Owens,Female,78
328055,Randy Mason,Male,28
925755,Christina Wright,Female,38
238199,Jonathan Armstrong,Male,72
934663,Kathy Harrison,Female,78
709263,Julie Robinson,Female,61
1214074,Scott Wheeler,Male,62
816056,Lawrence Evans,Male,52
819108,Nancy Gray,Female,82
278088,Stephanie Cole,Female,32
518659,Catherine Andrews,Female,37
654496,Donald Mills,Male,52
296431,Karen Washington,Female,56
883655,Shirley Carter,Female,72
359890,Sara Chavez,Female,32
407522,Robin Williamson,Female,47
987534,Melissa Burton,Female,39
10685,Ryan Olson,Male,66
875441,Cynthia Hill,Female,35
213865,Larry Thomas,Male,36
1084305,Terry Rogers,Male,65
211130,Ruth Warren,Female,42
969860,Cynthia Gonzales,Female,41
701145,Shawn Wallace,Male,55
171688,Joseph Cox,Male,29
847359,Julie Alexander,Female,48
187035,Terry Owens,Male,64
1229650,Harold Kim,Male,63
449026,Julie Perez,Female,42
1197343,Anne Green,Female,78
1360314,Lawrence Fisher,Male,48
846135,Joan Davis,Female,47
6390,Samuel Ward,Male,77
743101,Laura Perez,Female,47
1332844,Julia Simmons,Female,72
821737,Sara Dunn,Female,65
1178073,Ann Morrison,Female,85
670220,Karen Burke,Female,52
1396078,Heather Lee,Female,54
952791,Martha Banks,Female,43
1260012,Annie Howard,Female,43
361066,George Fox,Male,77
1049610,Patricia Gomez,Female,31
789749,Louis Matthews,Male,46
379925,Amanda Weaver,Female,47
1011481,George Miller,Male,67
225043,Jason Brown,Male,68
496986,Fred Rivera,Male,60
24644,Steven Lewis,Male,67
1134753,Helen Fowler,Female,67
134407,Barbara Austin,Female,45
5423,Angela Reid,Female,44
1107097,Walter Hughes,Male,26
1244340,Kathy Ruiz,Female,38
524680,Adam Carter,Male,84
946363,Jeremy Woods,Male,55
873361,Benjamin Garza,Male,63
1369328,Joyce Burton,Female,62
1211344,Jeremy Hansen,Male,84
238781,Evelyn Sims,Female,49
931900,Martin Walker,Male,26
795171,Frances Lawson,Female,66
1241716,Gerald Owens,Male,81
1069526,Kathy Ramirez,Female,43
410801,John Ruiz,Male,85
217419,Robert Washington,Male,75
1000561,Donna James,Female,66
113137,Joyce White,Female,46
342244,John Larson,Male,37
1083373,Tina Hansen,Female,46
142611,Joshua Lawson,Male,59
200742,Betty Walker,Female,75
743308,Carlos Kelly,Male,34
632138,Paula Rivera,Female,44
1237111,Alan Hansen,Male,45
99962,Bobby Cole,Male,55
1157313,Gerald Harvey,Male,29
799716,Theresa Carr,Female,74
555251,Lori Clark,Female,26
1367544,Christina Hernandez,Female,65
653076,Julie Austin,Female,59
397078,Donna Bennett,Female,49
130492,Stephen Fuller,Male,44
822325,Larry Rogers,Male,72
1211924,Brenda Watkins,Female,42
226080,Samuel Smith,Male,68
234593,Cynthia Harrison,Female,52
1152738,Scott Howard,Male,68
541411,Jason Berry,Male,43
427353,James Carr,Male,69
606338,Phillip Perry,Male,52
594511,Louise Brown,Female,45
1127110,Timothy Roberts,Male,43
507593,Judith Bennett,Female,83
1254842,Sara Duncan,Female,63
138322,Deborah Howell,Female,83
392507,Ashley Lawrence,Female,72
705611,Jimmy Griffin,Male,84
1000093,Thomas Henry,Male,64
1139426,Emily Welch,Female,32
1323498,Earl Sims,Male,56
421133,Mildred Patterson,Female,64
744123,Earl Snyder,Male,65
839832,Jacqueline Hill,Female,60
953853,Rachel Hall,Female,75
745504,Michelle Clark,Female,80
382902,Rebecca Cox,Female,63
1108631,Wanda Kelley,Female,45
1106611,Justin Scott,Male,70
810342,Patricia Sanchez,Female,26
91913,Evelyn Tucker,Female,67
625399,Betty Henderson,Female,48
1350547,Cheryl Roberts,Female,69
222411,Louis Sims,Male,81
412611,Annie Hanson,Female,29
346127,Martin Stewart,Male,85
1308898,Cynthia Welch,Female,52
884923,Christine Watkins,Female,51
772262,Cheryl Daniels,Female,84
866887,Brenda Powell,Female,40
1242900,Louis Cooper,Male,50
1301279,Albert Thomas,Male,54
1403769,Louise Carr,Female,31
429035,Sean Clark,Male,30
242740,Irene Peters,Female,36
387521,Ryan Hill,Male,65
1172695,Russell Garcia,Male,69
852252,Joan Hunt,Female,79
642505,Jennifer Oliver,Female,79
541685,Anna Carter,Female,50
528082,Cheryl Cruz,Female,57
952015,Gregory Arnold,Male,74
871359,Johnny Wallace,Male,47
555265,Alan Spencer,Male,35
100198,Kathryn Tucker,Female,35
336596,Christina Williams,Female,32
641943,Kathryn Adams,Female,63
1166692,Earl Stanley,Male,76
132829,Helen Lopez,Female,31
1323187,Judy Long,Female,34
711118,Brian Stewart,Male,74
122239,Julia Fox,Female,46
56645,Louise Sims,Female,60
1033504,Antonio Crawford,Male,57
594399,Samuel Mccoy,Male,38
25081,Adam Garrett,Male,28
402224,Johnny Bennett,Male,44
425356,Helen Smith,Female,78
1112020,Carol Fuller,Female,44
80635,Jeremy Peterson,Male,64
222425,Cheryl Price,Female,82
1110278,Mark Hansen,Male,27
795,Joan Henry,Female,66
256094,Jose Torres,Male,41
421656,Theresa Ward,Female,57
795975,Tammy Palmer,Female,57
134868,Harold Mccoy,Male,36
1227164,Amy Reynolds,Female,48
632538,Jose Rodriguez,Male,60
291285,Philip Burke,Male,27
160369,Beverly Arnold,Female,34
1042727,Carlos Graham,Male,67
3171,Marie West,Female,75
432644,Kathryn Tucker,Female,47
209550,David Riley,Male,69
1144517,Ruby Ray,Female,72
109662,Brenda Berry,Female,40
109850,Amy Reed,Female,68
773947,Anne Reed,Female,26
1382282,Lori Woods,Female,82
774424,Susan Harrison,Female,77
1324948,Phyllis Wheeler,Female,67
26032,Gerald Kennedy,Male,83
295182,Joyce Ford,Female,79
200454,Joyce Austin,Female,71
856584,Andrea Marshall,Female,83
1189339,Shirley Hawkins,Female,58
796253,Kevin Mendoza,Male,57
40024,Janet Ellis,Female,46
223972,Frank Elliott,Male,60
18424,Aaron Hall,Male,70
1217330,Betty Cox,Female,77
1276617,Sandra Pierce,Female,68
384345,Joyce Fields,Female,83
406902,Jeffrey Wheeler,Male,61
686012,Amy Tucker,Female,39
855713,Donna Banks,Female,75
1367426,Jonathan Schmidt,Male,59
588445,Alice Hughes,Female,64
1183793,Dennis Ray,Male,78
50340,Wanda Price,Female,67
781189,James Hanson,Male,61
765671,Amy Nelson,Female,41
213467,Nicole Perry,Female,39
906971,Brian Riley,Male,45
167506,Samuel Lewis,Male,79
193936,Brenda Daniels,Female,30
143411,Angela Robinson,Female,55
652700,Ralph Garza,Male,76
755636,Scott Bradley,Male,57
214105,Sharon Garcia,Female,71
863549,Judy Morrison,Female,53
970345,Aaron Russell,Male,83
263783,Donald Bryant,Male,72
1289569,Donna Morales,Female,46
780301,Joshua Richards,Male,77
751418,Jonathan Myers,Male,83
856489,Lawrence Tucker,Male,69
1212071,Jennifer Oliver,Female,57
904265,Maria Kennedy,Female,60
1286090,Lois Garza,Female,64
700327,Eric Hansen,Male,36
1354560,Benjamin Hamilton,Male,34
281703,Ruth Day,Female,78
492432,Craig Cole,Male,26
182994,Anna Butler,Female,81
954836,James Nichols,Male,27
1232884,Linda Gray,Female,27
129642,Rebecca James,Female,66
391281,Harry Black,Male,30
1090124,Marilyn Lynch,Female,74
1320394,Kevin Lee,Male,54
737166,Mark Hunt,Male,65
1126945,William West,Male,34
107998,Nancy West,Female,63
348159,Kathy Reyes,Female,31
486538,Pamela Riley,Female,69
1117312,Clarence Grant,Male,38
345560,George Cruz,Male,59
858324,Margaret Gardner,Female,28
351661,Philip Wells,Male,28
1215171,Michael Ray,Male,80
839761,Richard Griffin,Male,53
1002107,Carolyn Richards,Female,40
981323,Raymond Harrison,Male,30
1229254,Phyllis Vasquez,Female,71
1355275,Sara Alexander,Female,77
1329712,Rebecca Olson,Female,33
188116,Jacqueline Lee,Female,78
57559,Richard Turner,Male,82
463354,Betty Ortiz,Female,74
1066337,Amanda Perry,Female,47
902756,Albert Brown,Male,55
276034,Jack Edwards,Male,40
283477,Joseph Diaz,Male,35
132168,Joseph Rogers,Male,82
151138,Virginia Stanley,Female,65
154503,Carol Snyder,Female,45
261694,Peter Larson,Male,61
726734,Sharon Miller,Female,72
451990,Tammy Gutierrez,Female,42
955719,Brenda Romero,Female,72
11209,Tammy Bishop,Female,53
1360055,Craig Dunn,Male,26
1082641,George Martin,Male,67
246785,Kathryn Richardson,Female,56
1212631,Alice Cook,Female,75
1256293,Daniel Butler,Male,72
1052281,Michelle Miller,Female,59
1380719,Susan Howard,Female,51
1335601,Louis George,Male,58
380635,Gregory Young,Male,56
465427,Carl Smith,Male,85
889526,Theresa Rogers,Female,71
1172832,Louis Freeman,Male,53
616521,Jose Austin,Male,63
846763,Brandon Rodriguez,Male,38
1076167,Frank Hamilton,Male,85
973332,Norma Carpenter,Female,69
446985,Lawrence Dunn,Male,74
57929,Brian Thompson,Male,26
535009,Sara Williams,Female,65
442771,Stephanie Bishop,Female,85
1365156,Norma Cook,Female,61
775942,Gary Fernandez,Male,26
367586,Nicole Kennedy,Female,56
692653,Billy Robinson,Male,64
186,Jean Romero,Female,42
680026,Gary Mitchell,Male,40
738746,Matthew Chavez,Male,53
431790,Jeffrey Martin,Male,52
708533,Russell Hall,Male,48
1009644,Adam Cole,Male,77
740116,Harold Wright,Male,64
203017,Cheryl Chavez,Female,68
740861,Jason Morris,Male,31
942096,Helen Morris,Female,62
185971,Phillip Cooper,Male,61
802281,Fred Jackson,Male,35
595640,Phyllis Martinez,Female,73
1260275,Russell Scott,Male,46
432404,Angela Gibson,Female,69
1196322,Jesse Taylor,Male,45
59604,Barbara Sanders,Female,49
1053581,Bonnie Gordon,Female,32
55599,Albert Little,Male,47
600025,Douglas Adams,Male,78
651553,Ralph Ruiz,Male,39
1121776,Juan Black,Male,73
650670,Margaret Willis,Female,83
146547,Chris Tucker,Male,42
595826,Linda George,Female,31
301189,Phillip Rodriguez,Male,73
527903,Nicholas Howard,Male,49
1363994,Dennis Campbell,Male,26
770651,Thomas Gutierrez,Male,59
44880,Jose Tucker,Male,71
747165,Wayne Sanchez,Male,48
48168,Earl Perry,Male,46
1132549,Joe Graham,Male,65
1047253,Gregory Crawford,Male,31
879320,Michael Gordon,Male,53
697828,Jeffrey Kelley,Male,41
491737,Sarah Warren,Female,50
1397653,Beverly Russell,Female,60
46841,Anna Simmons,Female,43
1071124,Jerry Perez,Male,41
880333,Jacqueline Phillips,Female,59
1044618,Carolyn Richardson,Female,79
977791,Christina Ruiz,Female,51
1090063,Deborah Palmer,Female,79
956284,Lois Turner,Female,73
264361,Donna Myers,Female,54
138458,Kathy Martin,Female,52
